seed,init_head,head_idx,setting,train_threshold,train_size,train_fraction,unfreeze_scope,train_sampling_mode,train_pool_eligible_size,train_pool_leftover_hq_size,train_pool_lower_quality_size,train_hq_count,train_lower_quality_count,train_hq_fraction,val_size,test_size,head_lr,backbone_lr,weight_decay,val_n,val_mae,val_rmse,val_pearson,val_spearman,val_r2,val_loss_standardized,test_n,test_mae,test_rmse,test_pearson,test_spearman,test_r2,test_loss_standardized,best_epoch,best_val_loss_standardized,initial_trainable_params,total_params,final_trainable_params,frozen_epochs,initial_trainable_names,final_trainable_names,initial_trainable_conv1_params,initial_trainable_conv2_params,initial_trainable_conv3_params,initial_trainable_linear_params,initial_trainable_branched_params,initial_trainable_output_params,initial_trainable_other_params,final_trainable_conv1_params,final_trainable_conv2_params,final_trainable_conv3_params,final_trainable_linear_params,final_trainable_branched_params,final_trainable_output_params,final_trainable_other_params
17,K562,0,B2_with_RC,2,754,0.3498839907192575,branched_only,hq_first,2155,614,1541,614,140,0.8143236074270557,307,307,0.0002,5e-05,0.0001,307,0.24326208233833313,0.3230285942554474,0.4084718943429113,0.3389124085059308,0.1668492884680865,1.038303017616272,307,0.20250234007835388,0.268949419260025,0.4354517228633735,0.3219330064897918,0.18961820294468026,0.7197527885437012,22,1.038303017616272,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
19,K562,0,B2_with_RC,2,754,0.3498839907192575,branched_only,hq_first,2155,614,1541,614,140,0.8143236074270557,307,307,0.0002,5e-05,0.0001,307,0.24378252029418945,0.32389509677886963,0.40486965248563456,0.3330878436607756,0.1639194355038385,1.1279147863388062,307,0.20187582075595856,0.2696015536785126,0.4301927877418077,0.3260227286315633,0.185065834625068,0.7814699411392212,22,1.1279147863388062,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
23,K562,0,B2_with_RC,2,754,0.3498839907192575,branched_only,hq_first,2155,614,1541,614,140,0.8143236074270557,307,307,0.0002,5e-05,0.0001,307,0.24435238540172577,0.324165940284729,0.4034341364492172,0.3261264850075478,0.16275910245252562,1.0641086101531982,307,0.2012123018503189,0.2680393159389496,0.4412403144750103,0.3221524023941622,0.19469301511800596,0.7275254130363464,23,1.0641086101531982,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
31,K562,0,B2_with_RC,2,754,0.3498839907192575,branched_only,hq_first,2155,614,1541,614,140,0.8143236074270557,307,307,0.0002,5e-05,0.0001,307,0.24306194484233856,0.32219430804252625,0.41098084359251863,0.32999224753401407,0.16890525380001825,1.0242767333984375,307,0.20109014213085175,0.26813164353370667,0.4418533136538064,0.33463578051060583,0.19523435078684903,0.7093780636787415,20,1.0242767333984375,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
17,SKNSH,2,B2_with_RC,2,754,0.3498839907192575,branched_only,hq_first,2155,614,1541,614,140,0.8143236074270557,307,307,0.0002,5e-05,0.0001,307,0.24507825076580048,0.32596537470817566,0.38687800788700744,0.3303207191487508,0.1496745929866194,1.0572680234909058,307,0.20269553363323212,0.2686208486557007,0.43977034561243006,0.32250119626103474,0.1933979568800762,0.7179953455924988,29,1.0572680234909058,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
19,SKNSH,2,B2_with_RC,2,754,0.3498839907192575,branched_only,hq_first,2155,614,1541,614,140,0.8143236074270557,307,307,0.0002,5e-05,0.0001,307,0.24552002549171448,0.3266949951648712,0.3818456265850243,0.32269184147542357,0.1458060825421098,1.147499442100525,307,0.20189376175403595,0.2677755355834961,0.444251552924851,0.31792747597105847,0.19735944227614172,0.7709200382232666,28,1.147499442100525,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
23,SKNSH,2,B2_with_RC,2,754,0.3498839907192575,branched_only,hq_first,2155,614,1541,614,140,0.8143236074270557,307,307,0.0002,5e-05,0.0001,307,0.2462727278470993,0.32615914940834045,0.3846929666084389,0.3280759557462727,0.14798867855800146,1.0772346258163452,307,0.20103131234645844,0.2668815851211548,0.4489617792592757,0.3234627641330251,0.2015666792356546,0.721254289150238,29,1.0772346258163452,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
31,SKNSH,2,B2_with_RC,2,754,0.3498839907192575,branched_only,hq_first,2155,614,1541,614,140,0.8143236074270557,307,307,0.0002,5e-05,0.0001,307,0.245115727186203,0.32494840025901794,0.3922598378631097,0.33050942443246956,0.15386778040039312,1.0418623685836792,307,0.20178911089897156,0.26744672656059265,0.44551214747702156,0.31811369291068475,0.1984810735495874,0.7057584524154663,23,1.0418623685836792,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
17,HepG2,1,B2_with_RC,2,1078,0.5002320185614849,branched_only,hq_first,2155,614,1541,614,464,0.5695732838589982,307,307,0.0002,5e-05,0.0001,307,0.24399146437644958,0.32364174723625183,0.40142324810695723,0.3519667032636258,0.16114062412073973,0.866484522819519,307,0.20288901031017303,0.26842576265335083,0.43936911006940704,0.3381741097320361,0.19304521488318271,0.596046507358551,19,0.866484522819519,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
19,HepG2,1,B2_with_RC,2,1078,0.5002320185614849,branched_only,hq_first,2155,614,1541,614,464,0.5695732838589982,307,307,0.0002,5e-05,0.0001,307,0.24388152360916138,0.32540616393089294,0.3956996423474527,0.3291953306050789,0.15657820695390198,0.9698041081428528,307,0.20534983277320862,0.2725614905357361,0.4084670579841807,0.3188880070004006,0.16684533745825203,0.6803955435752869,17,0.9698041081428528,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
23,HepG2,1,B2_with_RC,2,1078,0.5002320185614849,branched_only,hq_first,2155,614,1541,614,464,0.5695732838589982,307,307,0.0002,5e-05,0.0001,307,0.2438695728778839,0.32381728291511536,0.4025209236694897,0.3463096556277044,0.16202309399173917,0.9279029965400696,307,0.20079921185970306,0.26618027687072754,0.454759360588444,0.3493214124119401,0.20680607604281045,0.6269808411598206,26,0.9279029965400696,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
31,HepG2,1,B2_with_RC,2,1078,0.5002320185614849,branched_only,hq_first,2155,614,1541,614,464,0.5695732838589982,307,307,0.0002,5e-05,0.0001,307,0.2428034245967865,0.3235863149166107,0.402765120777971,0.32724668934012857,0.16221974251529356,0.9418141841888428,307,0.2021622359752655,0.2689042091369629,0.4357954666378653,0.331169615537494,0.18991768874211476,0.650399386882782,18,0.9418141841888428,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
17,K562,0,B2_with_RC,2,1078,0.5002320185614849,branched_only,hq_first,2155,614,1541,614,464,0.5695732838589982,307,307,0.0002,5e-05,0.0001,307,0.24354571104049683,0.3222353160381317,0.4151785498811949,0.34402383327338415,0.17237322828145185,0.8589698076248169,307,0.20224010944366455,0.2688331604003906,0.4357299471858677,0.3280756770751054,0.18986058687459906,0.5978570580482483,14,0.8589698076248169,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
19,K562,0,B2_with_RC,2,1078,0.5002320185614849,branched_only,hq_first,2155,614,1541,614,464,0.5695732838589982,307,307,0.0002,5e-05,0.0001,307,0.24449767172336578,0.3243003189563751,0.40125302287736087,0.3453493323651754,0.16100398836821989,0.9632242321968079,307,0.202354297041893,0.2703496813774109,0.42532438671083383,0.3237866737763395,0.1809008339309469,0.6693976521492004,19,0.9632242321968079,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
23,K562,0,B2_with_RC,2,1078,0.5002320185614849,branched_only,hq_first,2155,614,1541,614,464,0.5695732838589982,307,307,0.0002,5e-05,0.0001,307,0.24386368691921234,0.3231734037399292,0.4131877947953105,0.33429389852902613,0.1707241537678116,0.9242163896560669,307,0.20271305739879608,0.26981595158576965,0.42979428152202326,0.32853499836828165,0.1847231244290322,0.6442252993583679,13,0.9242163896560669,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
31,K562,0,B2_with_RC,2,1078,0.5002320185614849,branched_only,hq_first,2155,614,1541,614,464,0.5695732838589982,307,307,0.0002,5e-05,0.0001,307,0.24235981702804565,0.3227057456970215,0.4093131993700391,0.3408492297695932,0.1675372951785374,0.9366952180862427,307,0.198611781001091,0.26574215292930603,0.45622246315316545,0.35593149166308635,0.20813893588554142,0.6351931691169739,20,0.9366952180862427,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
17,SKNSH,2,B2_with_RC,2,1078,0.5002320185614849,branched_only,hq_first,2155,614,1541,614,464,0.5695732838589982,307,307,0.0002,5e-05,0.0001,307,0.24517767131328583,0.3253903090953827,0.38983764446445024,0.33997413493740314,0.1519733890415911,0.8758724927902222,307,0.20049647986888885,0.2664332985877991,0.45342554926185635,0.33420818660246604,0.2055947287234161,0.5872306227684021,24,0.8758724927902222,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
19,SKNSH,2,B2_with_RC,2,1078,0.5002320185614849,branched_only,hq_first,2155,614,1541,614,464,0.5695732838589982,307,307,0.0002,5e-05,0.0001,307,0.24514427781105042,0.32572826743125916,0.3926809221570827,0.33422671115328456,0.15419830662613687,0.9717249870300293,307,0.2041950821876526,0.27035486698150635,0.42587993225940446,0.31754052629473023,0.18137371670127492,0.6694233417510986,17,0.9717249870300293,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
23,SKNSH,2,B2_with_RC,2,1078,0.5002320185614849,branched_only,hq_first,2155,614,1541,614,464,0.5695732838589982,307,307,0.0002,5e-05,0.0001,307,0.24456378817558289,0.3250156342983246,0.3951361495674501,0.344032750116461,0.15613257669499028,0.9347833395004272,307,0.20007739961147308,0.2664245665073395,0.45514127337941984,0.3259269243708646,0.20715357873343979,0.628132164478302,25,0.9347833395004272,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
31,SKNSH,2,B2_with_RC,2,1078,0.5002320185614849,branched_only,hq_first,2155,614,1541,614,464,0.5695732838589982,307,307,0.0002,5e-05,0.0001,307,0.24423177540302277,0.3242095708847046,0.40059542554629574,0.33502155439778325,0.16047669496861777,0.945445716381073,307,0.20069777965545654,0.26688167452812195,0.45045776985133057,0.32109938500059587,0.2029122024194343,0.6406523585319519,18,0.945445716381073,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
17,HepG2,1,B2_with_RC,2,1616,0.7498839907192575,branched_only,hq_first,2155,614,1541,614,1002,0.37995049504950495,307,307,0.0002,5e-05,0.0001,307,0.24341431260108948,0.32374340295791626,0.40003884177790344,0.36378894911114845,0.16003107493100646,0.7846078276634216,307,0.2007279247045517,0.2654331922531128,0.46102873934793304,0.3572742028925748,0.2125474985047444,0.5274256467819214,28,0.7846078276634216,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
19,HepG2,1,B2_with_RC,2,1616,0.7498839907192575,branched_only,hq_first,2155,614,1541,614,1002,0.37995049504950495,307,307,0.0002,5e-05,0.0001,307,0.24423901736736298,0.32471707463264465,0.394187346843807,0.3430203773745766,0.15538366441175983,0.8748393654823303,307,0.20491214096546173,0.27122020721435547,0.41951802658783377,0.32311459237174156,0.1759953746321504,0.6103264093399048,10,0.8748393654823303,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
23,HepG2,1,B2_with_RC,2,1616,0.7498839907192575,branched_only,hq_first,2155,614,1541,614,1002,0.37995049504950495,307,307,0.0002,5e-05,0.0001,307,0.24280935525894165,0.32174843549728394,0.41280466439902236,0.35358600694683173,0.1704076909495895,0.8092186450958252,307,0.20153747498989105,0.2665449380874634,0.4537553862358266,0.37113367857178053,0.2058939505380242,0.5553591251373291,26,0.8092186450958252,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
31,HepG2,1,B2_with_RC,2,1616,0.7498839907192575,branched_only,hq_first,2155,614,1541,614,1002,0.37995049504950495,307,307,0.0002,5e-05,0.0001,307,0.24336740374565125,0.32376155257225037,0.40281379132964396,0.32482898065564897,0.16225895048536193,0.8471325039863586,307,0.20476123690605164,0.27155131101608276,0.41720021916858097,0.32917348607107627,0.174056022874312,0.5959427952766418,10,0.8471325039863586,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
17,K562,0,B2_with_RC,2,1616,0.7498839907192575,branched_only,hq_first,2155,614,1541,614,1002,0.37995049504950495,307,307,0.0002,5e-05,0.0001,307,0.24315106868743896,0.3216865062713623,0.4140709314227722,0.33649324824234556,0.17145473624932211,0.7746694087982178,307,0.20233000814914703,0.2697070837020874,0.43200038217801323,0.3258636769693211,0.1866243302019495,0.5445473194122314,9,0.7746694087982178,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
19,K562,0,B2_with_RC,2,1616,0.7498839907192575,branched_only,hq_first,2155,614,1541,614,1002,0.37995049504950495,307,307,0.0002,5e-05,0.0001,307,0.24353522062301636,0.32268595695495605,0.4108915008928212,0.3355383165593514,0.1688318255059553,0.8639293909072876,307,0.20230355858802795,0.26957741379737854,0.43015323534490074,0.3240436033845768,0.18503180587768556,0.602955162525177,10,0.8639293909072876,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
23,K562,0,B2_with_RC,2,1616,0.7498839907192575,branched_only,hq_first,2155,614,1541,614,1002,0.37995049504950495,307,307,0.0002,5e-05,0.0001,307,0.24223119020462036,0.32088738679885864,0.42187953342063506,0.3369735135578319,0.17798234071921273,0.8048931956291199,307,0.20073695480823517,0.26794421672821045,0.4415624377769353,0.3541659560016402,0.19497738645550988,0.5612053275108337,13,0.8048931956291199,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
31,K562,0,B2_with_RC,2,1616,0.7498839907192575,branched_only,hq_first,2155,614,1541,614,1002,0.37995049504950495,307,307,0.0002,5e-05,0.0001,307,0.24271255731582642,0.3223501741886139,0.41431587137864007,0.34027689286512763,0.1716576412762418,0.8397626280784607,307,0.20135580003261566,0.2688891291618347,0.4350539588241989,0.3293845872342607,0.18927194708860776,0.584315299987793,11,0.8397626280784607,179761,3747661,179761,2,"[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,0,0,179620,141,0,0,0,0,0,179620,141,0
