split_strategy,split_pool,split_val_fraction,split_test_fraction,val_is_fixed_across_seeds,test_is_fixed_across_seeds,setting,b_cap,head_lr,backbone_lr,train_sampling_mode,unfreeze_scope,train_threshold,train_size,init_head,train_mae_mean,train_mae_std,train_mae_count,train_rmse_mean,train_rmse_std,train_rmse_count,train_pearson_mean,train_pearson_std,train_pearson_count,train_spearman_mean,train_spearman_std,train_spearman_count,train_r2_mean,train_r2_std,train_r2_count,train_pearson_sq_mean,train_pearson_sq_std,train_pearson_sq_count,train_loss_standardized_mean,train_loss_standardized_std,train_loss_standardized_count,val_mae_mean,val_mae_std,val_mae_count,val_rmse_mean,val_rmse_std,val_rmse_count,val_pearson_mean,val_pearson_std,val_pearson_count,val_spearman_mean,val_spearman_std,val_spearman_count,val_r2_mean,val_r2_std,val_r2_count,val_pearson_sq_mean,val_pearson_sq_std,val_pearson_sq_count,val_loss_standardized_mean,val_loss_standardized_std,val_loss_standardized_count,test_mae_mean,test_mae_std,test_mae_count,test_rmse_mean,test_rmse_std,test_rmse_count,test_pearson_mean,test_pearson_std,test_pearson_count,test_spearman_mean,test_spearman_std,test_spearman_count,test_r2_mean,test_r2_std,test_r2_count,test_pearson_sq_mean,test_pearson_sq_std,test_pearson_sq_count,test_loss_standardized_mean,test_loss_standardized_std,test_loss_standardized_count,best_epoch_mean,best_epoch_std,best_epoch_count,best_val_loss_standardized_mean,best_val_loss_standardized_std,best_val_loss_standardized_count,initial_trainable_params_mean,initial_trainable_params_std,initial_trainable_params_count,final_trainable_params_mean,final_trainable_params_std,final_trainable_params_count
random_all_per_seed,all_rows,0.15,0.15,False,False,B3_with_RC_weighted_bcap_8,8.0,0.0001,2e-05,random,conv3_plus,1,938,K562,0.24781709909439087,0.006694338293807564,4,0.3231043666601181,0.011075185370324732,4,0.5030416350549785,0.03867343497630996,4,0.4255537028845563,0.03114772058660309,4,0.2447345934270873,0.04066338687276105,4,0.25417261252843637,0.03885817088306864,4,0.7544602155685425,0.04062002704786148,4,0.2790302112698555,0.006060364122719,4,0.36494725197553635,0.01164106797174941,4,0.3478139998346993,0.0475114772112389,4,0.2330657061853329,0.029773774084740728,4,0.11192494789246651,0.032587853653987135,4,0.12266758383110776,0.03226046908491797,4,0.9632184654474258,0.06407274380706454,4,0.2727535143494606,0.010894202859903352,4,0.35584142804145813,0.014545579345360219,4,0.3013356037359871,0.026931757762329228,4,0.22813433013084544,0.023453697234389777,4,0.08018038909524866,0.01459110877561598,4,0.09134713576105843,0.016028895778132945,4,0.9181058555841446,0.10584421094042569,4,15.25,1.707825127659933,4,0.9632184654474258,0.06407274380706454,4,179761.0,0.0,4,3063361.0,0.0,4
random_all_per_seed,all_rows,0.15,0.15,False,False,B3_with_RC_weighted_bcap_8,8.0,0.0001,2e-05,random,conv3_plus,1,1340,K562,0.25543422251939774,0.010724521241473672,4,0.33380255848169327,0.015762205331761956,4,0.4703072801739549,0.02718385216916292,4,0.3794874898067101,0.02518045008713285,4,0.21572074234628877,0.02449050541134172,4,0.22174315914868908,0.025647374762228982,4,0.7836940288543701,0.02447227152764619,4,0.2762734591960907,0.005470291937215416,4,0.36276695877313614,0.011823894638535535,4,0.360133449028248,0.05128365531710074,4,0.2447418923228174,0.03413520387575333,4,0.12231084377456328,0.039473446228023124,4,0.13166861108599412,0.035610280810016166,4,0.9290425628423691,0.08473194623397191,4,0.27044300734996796,0.01035157026403704,4,0.3538077175617218,0.01498604501923358,4,0.3122007885530417,0.02014511028782241,4,0.24088842647595363,0.011610233163698679,4,0.09074878030150385,0.014475237424403266,4,0.09777370147452244,0.012703278933921312,4,0.8833585530519485,0.08572148371124018,4,12.0,2.160246899469287,4,0.9290425628423691,0.08473194623397191,4,179761.0,0.0,4,3063361.0,0.0,4
random_all_per_seed,all_rows,0.15,0.15,False,False,B3_with_RC_weighted_bcap_8,8.0,0.0001,2e-05,random,conv3_plus,1,2011,K562,0.2468634620308876,0.011670859825627405,4,0.32303471118211746,0.014293783384011995,4,0.509365884508421,0.054999128488503496,4,0.4074437512624707,0.062150799582953976,4,0.25891432271538223,0.05936411051745708,4,0.2617222824019173,0.05840474352734802,4,0.7407171577215195,0.05933460062593231,4,0.2753438651561737,0.006782955601080777,4,0.3603307455778122,0.010649389282536647,4,0.3770973778853132,0.04846232813472787,4,0.2561474940118371,0.03700588079211886,4,0.1340630969877894,0.03512793515184189,4,0.14396388034415725,0.035696185106827566,4,0.9220229834318161,0.06920843645936353,4,0.2725369334220886,0.010756403903682507,4,0.3556217849254608,0.014619821048992229,4,0.3171456532756659,0.026041733363753594,4,0.2306371617268158,0.03957631921391408,4,0.08104070954294204,0.031059821369194354,4,0.10108999429909055,0.01658023615446834,4,0.8990612477064133,0.08978452981622552,4,14.0,4.242640687119285,4,0.9220229834318161,0.06920843645936353,4,179761.0,0.0,4,3063361.0,0.0,4
random_all_per_seed,all_rows,0.15,0.15,False,False,B3_with_RC_weighted_bcap_8,8.0,0.0001,2e-05,random,conv3_plus,1,2681,K562,0.25546929612755775,0.00591706211535953,4,0.3340167924761772,0.007205514119446879,4,0.47211572457660866,0.02437261491804336,4,0.36498542984651616,0.023894240579951407,4,0.22124840174494126,0.022689092009925152,4,0.22333877566095361,0.02285673722396417,4,0.778461143374443,0.022680595981392163,4,0.2743666470050812,0.005016976222570409,4,0.35914869606494904,0.00921192663481525,4,0.38216113462945855,0.043345209456501235,4,0.2607782561298315,0.037385221585539,4,0.1397069046501025,0.03133370701040362,4,0.14745623820839615,0.032232934936564366,4,0.9009987115859985,0.05870251781458389,4,0.2698473185300827,0.010941742219271603,4,0.3531302437186241,0.01501545758619019,4,0.32366963795047327,0.02394875629418377,4,0.24268409548520536,0.03224362916176032,4,0.09417422740853024,0.019196619335353337,4,0.10519219172701909,0.015427459929509581,4,0.8718837201595306,0.08106415961403515,4,10.5,1.7320508075688776,4,0.9009987115859985,0.05870251781458389,4,179761.0,0.0,4,3063361.0,0.0,4
random_all_per_seed,all_rows,0.15,0.15,False,False,B3_with_RC_weighted_bcap_8,8.0,0.0001,2e-05,random,full,1,134,K562,0.20636526495218277,0.02965170318201542,4,0.2826700247824192,0.04013632989834818,4,0.6749905541754866,0.04179569830727855,4,0.6284307365148438,0.05093471644288368,4,0.42013144217076925,0.07243873267171357,4,0.4569224085238753,0.0563291563281641,4,0.5755411982536316,0.07189816734648721,4,0.2978869006037712,0.013450606708478216,4,0.38615093380212784,0.01205500996893582,4,0.30297745847455676,0.03402005226590376,4,0.2239673762018258,0.020285517669540738,4,0.003224225880906234,0.08889394916649074,4,0.09266336331083287,0.020415336934506784,4,1.105304017663002,0.23861854473713495,4,0.2890302240848541,0.01953777663019277,4,0.37804410606622696,0.02800861632911402,4,0.26247807032719284,0.04100764273963915,4,0.21687702038305146,0.03510339372640244,4,-0.03759837131106061,0.08392659860792413,4,0.07015595747498322,0.019905108316379417,4,1.0505161732435226,0.19780712264188668,4,22.25,6.238322424070967,4,1.105304017663002,0.23861854473713495,4,179761.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.15,0.15,False,False,B3_with_RC_weighted_bcap_8,8.0,0.0001,2e-05,random,full,1,268,K562,0.21555403620004654,0.032545204073747315,4,0.28776515647768974,0.041187605851986574,4,0.6441182535706507,0.0574592854779701,4,0.5546021986340716,0.04660752761999718,4,0.3990859634254794,0.07684962412569793,4,0.41736450169863415,0.07686243080957166,4,0.5986718311905861,0.07656285216694292,4,0.29126226156949997,0.00919337750140938,4,0.3783235177397728,0.009246283753556753,4,0.31369412749456893,0.040309098120504344,4,0.22651249115014238,0.02002974203609977,4,0.04447972349722076,0.0584914795682754,4,0.09962262316804521,0.025038242975583616,4,1.0551772266626358,0.17035245726038603,4,0.2821801230311394,0.014880705143792992,4,0.3691842705011368,0.02254610966699614,4,0.2761365507251239,0.04068277240630445,4,0.2238495880263404,0.027440130657574727,4,0.01031812481917907,0.057140172362521086,4,0.0774927106243663,0.021234039573440656,4,1.000311255455017,0.14975416597357377,4,15.0,4.320493798938573,4,1.0551772266626358,0.17035245726038603,4,179761.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.15,0.15,False,False,B3_with_RC_weighted_bcap_8,8.0,0.0001,2e-05,random,full,1,536,K562,0.24401770904660225,0.023414271306325497,4,0.3159462735056877,0.02726194515793171,4,0.5451518357974456,0.06811088617338344,4,0.4573499395367832,0.0733828966272243,4,0.28599301535299426,0.0765829224655274,4,0.30066984368481775,0.07195361714053511,4,0.7126749455928802,0.07644004473535611,4,0.2866346687078476,0.007230749604033743,4,0.37273789942264557,0.00952070931819772,4,0.3184306974864256,0.046649404790761025,4,0.23074616802763692,0.0270241142372252,4,0.07303943562014795,0.04405984141499347,4,0.10303023432719069,0.029907538256837087,4,0.9978192001581192,0.11131295470510501,4,0.27901047468185425,0.013739418923343497,4,0.36420169472694397,0.019568232923275152,4,0.28109851799897245,0.04084798101997248,4,0.2283200780755062,0.030395378301337986,4,0.03676080147091518,0.04179559810733536,4,0.08026779498627465,0.022398491122963656,4,0.9523199945688248,0.12818683513306697,4,8.0,2.9439202887759492,4,0.9978192001581192,0.11131295470510501,4,179761.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.15,0.15,False,False,B3_with_RC_weighted_bcap_8,8.0,0.0001,2e-05,random,full,1,938,K562,0.25065866485238075,0.017193266052258405,4,0.3260749354958534,0.021884823767094295,4,0.4868050516819987,0.0662170196352661,4,0.39662742927347444,0.06977421090797864,4,0.23167157455549736,0.061879925010284206,4,0.24026767861014636,0.06288989474015719,4,0.7675093561410904,0.061814030870882324,4,0.2815282940864563,0.00676883886443422,4,0.36809200793504715,0.011516731393819344,4,0.32507312047803555,0.048453792633258316,4,0.23576141891274602,0.02835677732338047,4,0.09648804742156383,0.03456616877855618,4,0.1074333611727375,0.03188018494820906,4,0.9798996448516846,0.06493820655710682,4,0.2747611030936241,0.01157943374435291,4,0.3584285005927086,0.01590495044909787,4,0.2891513921247435,0.03486397946578036,4,0.23249673031376047,0.02585842093817104,4,0.06683738149509619,0.0233451074496101,4,0.08452015036581996,0.019654892150537513,4,0.932014599442482,0.11617163232449003,4,6.25,2.362907813126304,4,0.9798996448516846,0.06493820655710682,4,179761.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.15,0.15,False,False,B3_with_RC_weighted_bcap_8,8.0,0.0001,2e-05,random,full,1,1340,K562,0.24983878806233406,0.012389289080331172,4,0.3266167938709259,0.01712310071313628,4,0.504464937496631,0.036442899989588884,4,0.3943597381169588,0.027264436572782807,4,0.24890962683991893,0.038955461334517306,4,0.25548093688321827,0.037408171213857117,4,0.7505298554897308,0.038926396160151214,4,0.2793295234441757,0.006219989279623203,4,0.36554262042045593,0.012086536798624379,4,0.34561402134467234,0.05440875998965357,4,0.24556698038948527,0.027527655317565965,4,0.10878786403903237,0.04174624925972056,4,0.12166928662274445,0.03751473531319736,4,0.9433602541685104,0.08706737131003016,4,0.27299366891384125,0.011528275793417371,4,0.35613273829221725,0.016100769818228278,4,0.30205215219728493,0.035217198789402576,4,0.23883078003644945,0.023231942888760133,4,0.07882284794714345,0.021874920122268025,4,0.09216569096494101,0.020940699670275138,4,0.8954404890537262,0.09555149454868489,4,6.5,1.2909944487358058,4,0.9433602541685104,0.08706737131003016,4,179761.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.15,0.15,False,False,B3_with_RC_weighted_bcap_8,8.0,0.0001,2e-05,random,full,1,2011,K562,0.24860739335417747,0.011525652865971226,4,0.3250875622034073,0.01495795012762965,4,0.5030317635476239,0.04500512757028007,4,0.3880306549295569,0.042002891826023694,4,0.25041546234500905,0.04519621928337756,4,0.25456005126854553,0.04522736092143847,4,0.7492117583751678,0.04517375315213692,4,0.2773432731628418,0.005992964297685942,4,0.3634924069046974,0.01098548100070759,4,0.3579414276828391,0.05288135829684969,4,0.24708953602310021,0.025347932556048086,4,0.11868682927275165,0.03999525194144289,4,0.13021939419311898,0.037029168358192414,4,0.938297912478447,0.07141275808060754,4,0.271310530602932,0.011523939029495797,4,0.35454293340444565,0.016409193473557335,4,0.3146601416741153,0.027401926357215438,4,0.24689473505766418,0.018895473563042532,4,0.08705936148596713,0.0237445036024944,4,0.09957415393443901,0.01705209115299007,4,0.8942106515169144,0.10197830687666734,4,5.5,1.2909944487358058,4,0.938297912478447,0.07141275808060754,4,179761.0,0.0,4,3747661.0,0.0,4
random_all_per_seed,all_rows,0.15,0.15,False,False,B3_with_RC_weighted_bcap_8,8.0,0.0001,2e-05,random,full,1,2681,K562,0.24666555225849152,0.010569436731402851,4,0.32404783368110657,0.011891220973895625,4,0.5175300204869845,0.04102947992460901,4,0.4023721753000839,0.036705358532253284,4,0.26680151959734383,0.04320862924940119,4,0.2690998857724215,0.04249863670022395,4,0.7329250127077103,0.04319253241073704,4,0.277319498360157,0.00637067154202719,4,0.3627609759569168,0.010444508419110998,4,0.36739266978531354,0.04680970795336506,4,0.2538459941035198,0.026047447583252326,4,0.1222642379841671,0.03720259786590664,4,0.13662073538098993,0.033421938344875765,4,0.919411227107048,0.06623654520855188,4,0.2712991088628769,0.011540575318889511,4,0.35456278920173645,0.016222814724308452,4,0.32200195084374805,0.025548762614860072,4,0.24987246314381548,0.022851182191205445,4,0.08690648500102216,0.024847408512512364,4,0.10417481080054242,0.016193184759287032,4,0.8791905343532562,0.08738349027876156,4,5.5,1.2909944487358056,4,0.919411227107048,0.06623654520855188,4,179761.0,0.0,4,3747661.0,0.0,4
