run_id,seed,split_strategy,split_pool,split_seed_base,split_seed_effective,val_seed_effective,test_seed_effective,val_is_fixed_across_seeds,test_is_fixed_across_seeds,split_val_fraction,split_test_fraction,train_row_id_hash,val_row_id_hash,test_row_id_hash,init_head,head_idx,setting,use_rc_augmentation,use_barcode_weighting,b_cap,min_weight,train_threshold,train_size,train_fraction,unfreeze_scope,train_sampling_mode,train_pool_eligible_size,train_pool_leftover_hq_size,train_pool_lower_quality_size,train_hq_count,train_lower_quality_count,train_hq_fraction,val_size,test_size,head_lr,backbone_lr,weight_decay,train_n,train_mae,train_rmse,train_r2,train_pearson,train_spearman,train_pearson_sq,train_loss_standardized,val_n,val_mae,val_rmse,val_r2,val_pearson,val_spearman,val_pearson_sq,val_loss_standardized,test_n,test_mae,test_rmse,test_r2,test_pearson,test_spearman,test_pearson_sq,test_loss_standardized,best_epoch,best_val_loss_standardized,initial_trainable_params,total_params,final_trainable_params,frozen_epochs,initial_trainable_names,final_trainable_names,initial_trainable_conv1_params,initial_trainable_conv2_params,initial_trainable_conv3_params,initial_trainable_linear_params,initial_trainable_branched_params,initial_trainable_output_params,initial_trainable_other_params,final_trainable_conv1_params,final_trainable_conv2_params,final_trainable_conv3_params,final_trainable_linear_params,final_trainable_branched_params,final_trainable_output_params,final_trainable_other_params
20260414T220505Z_fe14746b,19,random_all_per_seed,all_rows,7,719203,719203,719203,False,False,0.1,0.1,d10f09aa265bab71343f680e34f2eb30e8cd4527aa6a1ca50685490c50e26cf1,b0c6175bfc15047131416b9da64bb2cb3fc428a1cef9486a2cc5173235f866bb,3ca99a39f2f8ee987e87b32207e9c91500b2f4159a741abfc9982d5f0c4932bd,SKNSH,2,B2_with_RC,True,False,,,1,2297,0.7499183806725432,conv3_plus,random,3063,972,2091,733,1564,0.31911188506747934,383,383,0.0005,0.0001,0.0001,2297,0.24540865421295166,0.32350194454193115,0.3004085073548376,0.5608001134535635,0.4771863200809682,0.3144967672495297,0.6992868781089783,383,0.2575373947620392,0.3319043219089508,0.21072091956313133,0.4592267321744299,0.3284070995398157,0.21088919154360555,0.736083984375,383,0.2576808035373688,0.3403396010398865,0.0833270012507571,0.31946886013437215,0.25918123987090325,0.10206035259555503,0.7739743590354919,3,0.736083984375,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
20260414T220505Z_fe14746b,23,random_all_per_seed,all_rows,7,723239,723239,723239,False,False,0.1,0.1,31a2235bdd32c79f9bbcf57fc47adfc274d10761b654866ae9cb9911c3fafcdd,e458c253f91c63ca9a967c6fa4d0ab9cc52faa8ba7794e12b09a2f25a2869c9b,e651fb131205a5d9c63fd1d1ecf15ac7ac31e5181706fbf3e757de8449fba204,SKNSH,2,B2_with_RC,True,False,,,1,2297,0.7499183806725432,conv3_plus,random,3063,967,2096,716,1581,0.31171092729647365,383,383,0.0005,0.0001,0.0001,2297,0.23645758628845215,0.30841970443725586,0.3292425749902099,0.5819995332038707,0.46960839677584815,0.33872345664952336,0.6704654693603516,383,0.27032172679901123,0.35934850573539734,0.06433347160914649,0.28640705776475844,0.2300561685206636,0.08202900273746568,0.9101728796958923,383,0.2780374586582184,0.3616090714931488,0.10607590877165984,0.3428202539989831,0.2379237392398254,0.11752572655192728,0.9216601848602295,3,0.9101728796958923,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
20260414T220505Z_fe14746b,31,random_all_per_seed,all_rows,7,731311,731311,731311,False,False,0.1,0.1,7ed9f1e71cff080acfd2b40dc86b6782e03711f552c9029ae842ca8d03bd429d,0584dd818218833228e343b6fa1df680f9194b9f11e5f570a45a30905d139e17,27306d05049ecb6e9137a41b7d192b6574e2d4876a1af2e57e67cc9df35420c3,SKNSH,2,B2_with_RC,True,False,,,1,2297,0.7499183806725432,conv3_plus,random,3063,989,2074,734,1563,0.3195472355245973,383,383,0.0005,0.0001,0.0001,2297,0.2733035385608673,0.3586841821670532,0.12015683059156013,0.3758421965501324,0.3240785115447134,0.14125735670762835,0.8794602155685425,383,0.2780125141143799,0.3625791668891907,0.05322194735096408,0.24742565454982848,0.19898732299904756,0.06121945452941106,0.8986640572547913,383,0.27268746495246887,0.36032167077064514,0.07695228400112963,0.2841355506901751,0.21261481953417902,0.08073301116600906,0.8875083923339844,0,0.8986640572547913,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
20260414T220505Z_fe14746b,17,random_all_per_seed,all_rows,7,717185,717185,717185,False,False,0.1,0.1,d20de91f4b455148159ffd14b15eca3b322f00e6bd4570610b1fd92d56691f0d,09700ad8a87e01fddb78e1e19347ac15933ccd3442ae763be67b580da0d6acf2,165d865a5469b007379d19d8eddb5ccdcd8811d96d30294e5b7d188c27387d3a,HepG2,1,B2_with_RC,True,False,,,1,3063,1.0,conv3_plus,random,3063,983,2080,983,2080,0.32092719555990856,383,383,0.0005,0.0001,0.0001,3063,0.2697423994541168,0.352364718914032,0.14113280784252646,0.39443119987391706,0.316937677322699,0.15557597143397792,0.8585867881774902,383,0.2610631287097931,0.3385709524154663,0.012310531456785734,0.20689473866043992,0.14446115563173018,0.04280543288537173,0.7926816344261169,383,0.2958030700683594,0.3862793743610382,0.0838534359428339,0.2916963480630381,0.2208882500525976,0.08508675947331308,1.0318163633346558,0,0.7926816344261169,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
20260414T220505Z_fe14746b,19,random_all_per_seed,all_rows,7,719203,719203,719203,False,False,0.1,0.1,e749d923ec422f4e9585fafb01f5ecd5ad938df3ddbd0bb71ac99303ee9e50fa,b0c6175bfc15047131416b9da64bb2cb3fc428a1cef9486a2cc5173235f866bb,3ca99a39f2f8ee987e87b32207e9c91500b2f4159a741abfc9982d5f0c4932bd,HepG2,1,B2_with_RC,True,False,,,1,3063,1.0,conv3_plus,random,3063,972,2091,972,2091,0.31733594515181196,383,383,0.0005,0.0001,0.0001,3063,0.25437021255493164,0.33273449540138245,0.2432422382684265,0.5006173107045182,0.39605380847733374,0.25061769177702414,0.7565106749534607,383,0.25683721899986267,0.33024051785469055,0.21861418278296807,0.4699930509833857,0.2952224512190442,0.22089346797267137,0.7452123761177063,383,0.2527279555797577,0.33372244238853455,0.11862581301575603,0.3528883542529716,0.2865297817102833,0.12453019056737079,0.7610097527503967,2,0.7452123761177063,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
20260414T220505Z_fe14746b,23,random_all_per_seed,all_rows,7,723239,723239,723239,False,False,0.1,0.1,13ab0f6315aefa701430d3c6d72aabbac7d8c14bbd495bef999f60f53d37b30d,e458c253f91c63ca9a967c6fa4d0ab9cc52faa8ba7794e12b09a2f25a2869c9b,e651fb131205a5d9c63fd1d1ecf15ac7ac31e5181706fbf3e757de8449fba204,HepG2,1,B2_with_RC,True,False,,,1,3063,1.0,conv3_plus,random,3063,967,2096,967,2096,0.3157035586026771,383,383,0.0005,0.0001,0.0001,3063,0.2509745657444,0.32655420899391174,0.25936496383650964,0.5131302101917363,0.39064142009747993,0.2633026126114155,0.7403931617736816,383,0.263028621673584,0.3546302318572998,0.08874290542598329,0.31219482250482505,0.25817686568340265,0.09746560719881922,0.8731791377067566,383,0.2767634093761444,0.36066657304763794,0.11072958772527997,0.34386469897455835,0.22670571529150588,0.11824293120086363,0.9031579494476318,2,0.8731791377067566,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
20260414T220505Z_fe14746b,31,random_all_per_seed,all_rows,7,731311,731311,731311,False,False,0.1,0.1,399d8048139dad18f085378ecdd6bc241c21c7bdfccf442a2b187df7b6daa383,0584dd818218833228e343b6fa1df680f9194b9f11e5f570a45a30905d139e17,27306d05049ecb6e9137a41b7d192b6574e2d4876a1af2e57e67cc9df35420c3,HepG2,1,B2_with_RC,True,False,,,1,3063,1.0,conv3_plus,random,3063,989,2074,989,2074,0.3228860594188704,383,383,0.0005,0.0001,0.0001,3063,0.25977733731269836,0.33884626626968384,0.20515306558810786,0.4581131836445938,0.3451422157578916,0.20986768902898534,0.7945874929428101,383,0.2757004201412201,0.3628956079483032,0.05156848770309774,0.2653744591439367,0.21450304561502806,0.07042360356593692,0.9113804697990417,383,0.26852601766586304,0.34932398796081543,0.13243865658422205,0.3701709222048128,0.27676480592443586,0.13702651164596155,0.8444873094558716,1,0.9113804697990417,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
20260414T220505Z_fe14746b,17,random_all_per_seed,all_rows,7,717185,717185,717185,False,False,0.1,0.1,d20de91f4b455148159ffd14b15eca3b322f00e6bd4570610b1fd92d56691f0d,09700ad8a87e01fddb78e1e19347ac15933ccd3442ae763be67b580da0d6acf2,165d865a5469b007379d19d8eddb5ccdcd8811d96d30294e5b7d188c27387d3a,K562,0,B2_with_RC,True,False,,,1,3063,1.0,conv3_plus,random,3063,983,2080,983,2080,0.32092719555990856,383,383,0.0005,0.0001,0.0001,3063,0.2688136100769043,0.35155555605888367,0.14507281725697663,0.39694185088057965,0.3091441608779698,0.15756283298050033,0.8546479940414429,383,0.259278804063797,0.33939415216445923,0.007501762288518954,0.20179479378468004,0.13265341272405032,0.04072113879860154,0.7965409755706787,383,0.2977064251899719,0.3849739134311676,0.09003540925508469,0.3054194703417187,0.22952495587235772,0.09328105286381598,1.0248539447784424,0,0.7965409755706787,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
20260414T220505Z_fe14746b,19,random_all_per_seed,all_rows,7,719203,719203,719203,False,False,0.1,0.1,e749d923ec422f4e9585fafb01f5ecd5ad938df3ddbd0bb71ac99303ee9e50fa,b0c6175bfc15047131416b9da64bb2cb3fc428a1cef9486a2cc5173235f866bb,3ca99a39f2f8ee987e87b32207e9c91500b2f4159a741abfc9982d5f0c4932bd,K562,0,B2_with_RC,True,False,,,1,3063,1.0,conv3_plus,random,3063,972,2091,972,2091,0.31733594515181196,383,383,0.0005,0.0001,0.0001,3063,0.25442785024642944,0.33239927887916565,0.24476630834663837,0.49982838758118414,0.3821875260042338,0.24982841703200642,0.7549871206283569,383,0.25709524750709534,0.3298295736312866,0.22055765149282935,0.4704577609274393,0.29365772602595075,0.22133050481685962,0.7433589696884155,383,0.25599148869514465,0.3374175429344177,0.09900000914342211,0.3332070518000947,0.28236863216193,0.11102693936931099,0.7779554724693298,2,0.7433589696884155,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
20260414T220505Z_fe14746b,23,random_all_per_seed,all_rows,7,723239,723239,723239,False,False,0.1,0.1,13ab0f6315aefa701430d3c6d72aabbac7d8c14bbd495bef999f60f53d37b30d,e458c253f91c63ca9a967c6fa4d0ab9cc52faa8ba7794e12b09a2f25a2869c9b,e651fb131205a5d9c63fd1d1ecf15ac7ac31e5181706fbf3e757de8449fba204,K562,0,B2_with_RC,True,False,,,1,3063,1.0,conv3_plus,random,3063,967,2096,967,2096,0.3157035586026771,383,383,0.0005,0.0001,0.0001,3063,0.26029276847839355,0.3388051688671112,0.20275137450741898,0.45479942196722795,0.3460565107953067,0.20684251422172467,0.7969883680343628,383,0.26618847250938416,0.3552722632884979,0.08544045176642301,0.29847375007117316,0.2468734356317894,0.08908657948154915,0.8763437271118164,383,0.2765553593635559,0.3606836795806885,0.11064529230865605,0.3384985928810197,0.22463271392211337,0.11458129738243031,0.9032436013221741,1,0.8763437271118164,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
20260414T220505Z_fe14746b,31,random_all_per_seed,all_rows,7,731311,731311,731311,False,False,0.1,0.1,399d8048139dad18f085378ecdd6bc241c21c7bdfccf442a2b187df7b6daa383,0584dd818218833228e343b6fa1df680f9194b9f11e5f570a45a30905d139e17,27306d05049ecb6e9137a41b7d192b6574e2d4876a1af2e57e67cc9df35420c3,K562,0,B2_with_RC,True,False,,,1,3063,1.0,conv3_plus,random,3063,989,2074,989,2074,0.3228860594188704,383,383,0.0005,0.0001,0.0001,3063,0.27119287848472595,0.35323938727378845,0.13619388675684696,0.38449765929331464,0.2903273772142123,0.14783845000203788,0.8635241985321045,383,0.2754038870334625,0.36315926909446716,0.0501899710438336,0.2325119300673561,0.2026972365740437,0.054061797623647094,0.91270512342453,383,0.2666443884372711,0.35334619879722595,0.1123449331297357,0.3579908923785899,0.28969615874225596,0.12815747902601912,0.864046573638916,0,0.91270512342453,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
20260414T220505Z_fe14746b,17,random_all_per_seed,all_rows,7,717185,717185,717185,False,False,0.1,0.1,d20de91f4b455148159ffd14b15eca3b322f00e6bd4570610b1fd92d56691f0d,09700ad8a87e01fddb78e1e19347ac15933ccd3442ae763be67b580da0d6acf2,165d865a5469b007379d19d8eddb5ccdcd8811d96d30294e5b7d188c27387d3a,SKNSH,2,B2_with_RC,True,False,,,1,3063,1.0,conv3_plus,random,3063,983,2080,983,2080,0.32092719555990856,383,383,0.0005,0.0001,0.0001,3063,0.2703470289707184,0.3534846007823944,0.13566484557476044,0.38945090281787,0.31991909126943274,0.151672005705654,0.8640528917312622,383,0.2615034580230713,0.3401922881603241,0.00282841514522858,0.17482796968888636,0.12980987839954802,0.03056481898553817,0.8002917170524597,383,0.2970248758792877,0.38676056265830994,0.08156946499380935,0.29469243605245155,0.2350705899299216,0.08684363186652824,1.0343886613845825,0,0.8002917170524597,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
20260414T220505Z_fe14746b,19,random_all_per_seed,all_rows,7,719203,719203,719203,False,False,0.1,0.1,e749d923ec422f4e9585fafb01f5ecd5ad938df3ddbd0bb71ac99303ee9e50fa,b0c6175bfc15047131416b9da64bb2cb3fc428a1cef9486a2cc5173235f866bb,3ca99a39f2f8ee987e87b32207e9c91500b2f4159a741abfc9982d5f0c4932bd,SKNSH,2,B2_with_RC,True,False,,,1,3063,1.0,conv3_plus,random,3063,972,2091,972,2091,0.31733594515181196,383,383,0.0005,0.0001,0.0001,3063,0.25223010778427124,0.328836590051651,0.2608688486586631,0.5130389613548709,0.4013622718992727,0.2632089758680847,0.7388898730278015,383,0.2577962875366211,0.3312285542488098,0.21393163206199572,0.46355681941309324,0.30467445511223645,0.21488492482438312,0.7496781945228577,383,0.2553487718105316,0.33785879611968994,0.09664195210171012,0.34074363429034893,0.28466312774472413,0.11610622430939506,0.7799914479255676,2,0.7496781945228577,3063361,3747661,3063361,0,"[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]","[""conv3.conv.weight"", ""conv3.conv.bias"", ""conv3.bn_layer.weight"", ""conv3.bn_layer.bias"", ""linear1.linear.weight"", ""linear1.linear.bias"", ""linear1.bn_layer.weight"", ""linear1.bn_layer.bias"", ""branched.branched_layer_1.weight"", ""branched.branched_layer_1.bias"", ""branched.branched_layer_2.weight"", ""branched.branched_layer_2.bias"", ""branched.branched_layer_3.weight"", ""branched.branched_layer_3.bias"", ""output.weight"", ""output.bias""]",0,0,280600,2603000,179620,141,0,0,0,280600,2603000,179620,141,0
